ioc_type,ioc_value,threat_name,threat_type,severity,confidence,first_seen,last_seen,mitre_attack,tags,source,description
domain,lockbit5support.onion,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,www.nomoreransom.org,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,debug.log,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,www.infosecurity-magazine.com,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,lockbitblog.onion,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,enc.log,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,smb.share,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,sed-cms.broadcom.com,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
url,https://www.nomoreransom.org/),LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
url,https://asec.ahnlab.com/en/lockbit-5-0-technical-analysis),LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
url,https://www.cisa.gov/stopransomware),LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
url,https://sed-cms.broadcom.com/sites/default/files/2026-01/RWN-2026-WP100_1.pdf),LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
url,https://www.infosecurity-magazine.com/news/lockbit-ransomware-most-dangerous/),LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,lockbit5analysis.com,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,lockbit5.exe,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,ahnlab.com,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,psexec.exe,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,rwn-2026-wp100_1.pdf,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,broadcom.com,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
filename,infosecurity-magazine.com,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
file-path,C:\ProgramData`,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
file-path,"C:\Windows,C:\Program",LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
file-path,C:\Temp\enc.log,LockBit 5.0 - Advanced Evasion & Cross-Platform Ransomware,ransomware,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1021.006|T1039|T1041|T1059.001|T1071.001|T1078|T1082|T1135|T1190|T1486|T1489|T1490|T1497|T1543.003|T1562.001|T1566,lockbit-5.0---advanced-evasion-&-cross-platform-ransomware,LockBit-5.0-Advanced-Evasion-Techniques,
domain,www.cybersecbrief.com,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
domain,file.io,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
domain,blacksanta.sys,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
domain,blog.barracuda.com,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
domain,vmhgfs.sys,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
domain,vmmouse.sys,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
url,https://www.cybersecbrief.com/news/cybersec/cybersec-2026-03-12),BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
url,https://blog.barracuda.com/2026/03/11/soc-threat-radar-march-2026),BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,dbghelp.dll,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,cybersecbrief.com,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,viewer.exe,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,vmmouse.sys,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,vmtoolsd.exe,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,blacksanta.sys,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,profapi.dll,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,wininit.exe,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
filename,sentinelagent.exe,BlackSanta: EDR-Killing Malware Targeting HR Departments,malware,medium,medium,2026-03-13,2026-03-13,T1003.001|T1005|T1014|T1068|T1082|T1114|T1129|T1204.002|T1497|T1547.001|T1555|T1562.001|T1566.001|T1567.002|T1574.002,blacksanta:-edr-killing-malware-targeting-hr-departments,BlackSanta-EDR-Killer,BlackSanta is a sophisticated malware campaign targeting corporate HR departments and recruitment teams through weaponized CV/resume submissions. The malware's primary function is to **disable endpoin
