ioc_type,ioc_value,threat_name,threat_type,severity,confidence,first_seen,last_seen,mitre_attack,tags,source,description
domain,filetransfer.io,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
domain,threat.framework,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
domain,spinstall.aspx,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
domain,threat.indicator.type,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
domain,threat.tactic.name,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
url,https://www.cyfirma.com/research/tracking-ransomware-jan-2026/,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
cve,CVE-2025-8088,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
filename,wbadmin.exe,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
filename,iis_server_dll.dll,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
filename,xd.exe,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
filename,x64.exe,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
filename,debug_dev.js,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
file-path,C:\*.locked,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
file-path,C:\\Windows\\System32\\|C:\\Program,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
file-path,C:\Users\*\Desktop\*README*,Ransomware Threat Landscape Q1 2026: Escalating Attacks and New Groups,unknown,medium,medium,2026-03-13,2026-03-13,T1003.001|T1018|T1021.001|T1021.002|T1059.001|T1068|T1070.001|T1082|T1133|T1190|T1486|T1490|T1505.003|T1543.003|T1560.001|T1562.001|T1566.001|T1567.002,ransomware-threat-landscape-q1-2026:-escalating-attacks-and-new-groups,Ransomware-Trends-Q1-2026,
domain,source.geo.country,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,event.id,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,v4.msi,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,summary-of-smartertools-breach-and-smartermail-cves.aspx,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,reliaquest.com,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,http.url,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,warlock-ransomware-breaches.html,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,portal.smartertools.com,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,host.id,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,group.name,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
url,https://portal.smartertools.com/community/a97747/summary-of-smartertools-breach-and-smartermail-cves.aspx,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
url,https://reliaquest.com/blog/threat-spotlight-storm-2603-exploits-CVE-2026-23760-to-stage-warlock-ransomware/,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
url,https://thehackernews.com/2026/02/warlock-ransomware-breaches.html,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
filename,smartertools.com,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
filename,reliaquest.com,Warlock (Storm-2603) Ransomware — SmarterMail Exploitation Campaign,unknown,medium,medium,2026-03-13,2026-03-13,T1021|T1036.004|T1078|T1078.002|T1136.002|T1190|T1218.007|T1219|T1486|T1556|T1583.006,warlock-(storm-2603)-ransomware-—-smartermail-exploitation-campaign,warlock-storm2603-smartermail,"The Warlock ransomware group (tracked as Storm-2603) breached SmarterTools by exploiting an unpatched SmarterMail server on January 29, 2026. The group chains authentication bypass (CVE-2026-23760) wi"
domain,tutanota.com,BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
domain,gofile.io,BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
domain,bqtlock.onion,BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
domain,protonmail.com,BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
url,https://www.halcyon.ai/ransomware-alerts/inc-ransom-group-mounts-rapid-campaign-against-law-firms),BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
url,https://www.bitdefender.com/en-us/blog/businessinsights/bitdefender-threat-debrief-march-2026),BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
filename,tutanota.com,BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
filename,protonmail.com,BQTLock Ransomware: Pro-Iranian Hacktivist RaaS Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021|T1053|T1059|T1068|T1078|T1190|T1486|T1491|T1562.001|T1567.002,bqtlock-ransomware:-pro-iranian-hacktivist-raas-platform,BQTLock-RaaS,"BQTLock is a politically-motivated ransomware group that emerged in late 2025/early 2026, operating a Ransomware-as-a-Service platform with a unique hacktivist angle. Unlike profit-driven RaaS operati"
domain,www.theregister.com,Steaelite RAT: All-in-One Double Extortion Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1055|T1056.001|T1057|T1071.001|T1082|T1102|T1113|T1115|T1123|T1125|T1204|T1486|T1490|T1498|T1518|T1547.001|T1555|T1562.001,steaelite-rat:-all-in-one-double-extortion-platform,Steaelite-RAT-double-extortion,"**Steaelite RAT** is a sophisticated **all-in-one malware platform** that combines comprehensive remote access capabilities with integrated ransomware functionality, enabling **double extortion attack"
domain,www.news4hackers.com,Steaelite RAT: All-in-One Double Extortion Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1055|T1056.001|T1057|T1071.001|T1082|T1102|T1113|T1115|T1123|T1125|T1204|T1486|T1490|T1498|T1518|T1547.001|T1555|T1562.001,steaelite-rat:-all-in-one-double-extortion-platform,Steaelite-RAT-double-extortion,"**Steaelite RAT** is a sophisticated **all-in-one malware platform** that combines comprehensive remote access capabilities with integrated ransomware functionality, enabling **double extortion attack"
domain,data-theft-and-ransomware-management-capability-in-one-tool.html,Steaelite RAT: All-in-One Double Extortion Platform,unknown,medium,medium,2026-03-13,2026-03-13,T1005|T1027|T1041|T1053.005|T1055|T1056.001|T1057|T1071.001|T1082|T1102|T1113|T1115|T1123|T1125|T1204|T1486|T1490|T1498|T1518|T1547.001|T1555|T1562.001,steaelite-rat:-all-in-one-double-extortion-platform,Steaelite-RAT-double-extortion,"**Steaelite RAT** is a sophisticated **all-in-one malware platform** that combines comprehensive remote access capabilities with integrated ransomware functionality, enabling **double extortion attack"
